descriptor param fitness0 fitness0_abs fitness0_sqr value608
"fitness0" 1 1 1 0.273123
"WB.CA" 0.509202 0.509202 0.259287 0.0028625
"WB.FA" -0.0235683 0.0235683 0.000555465 0.450672
"WB.FH" -0.0520828 0.0520828 0.00271262 0.162982
"WB.FW" 0.398008 0.398008 0.15841 0.00335669
"WB.P" 0.260621 0.260621 0.0679234 0.0281232
"WB.SD" 0.58512 0.58512 0.342366 0.209375
"WB.SH" -0.359949 0.359949 0.129563 0.955238
