descriptor param fitness0 fitness0_abs fitness0_sqr fitness1 fitness1_abs fitness1_sqr value32 value33 value34 value50 value51 value78 value87 value92 value96 value110 value118 value140 value154 value156 value169 value179 value190 value212 value239 value258 value265 value335 value346 value380 value381 value394 value403 value408 value422 value435 value438 value522 value547 value548 value563 value575 value578 value592 value594 value606 value630 value644 value651
"fitness0" 1 1 1 -0.688869 0.688869 0.474541 0.338553 0.360589 0.336873 0.32692 0.317395 0.305582 0.352139 0.345189 0.378033 0.37611 0.412742 0.407155 0.378049 0.325085 0.400558 0.342074 0.379498 0.320628 0.364406 0.403937 0.347681 0.358837 0.333668 0.366117 0.330423 0.329591 0.329166 0.341565 0.351602 0.271022 0.314266 0.324096 0.2915 0.35562 0.331912 0.350995 0.353433 0.266619 0.36032 0.372534 0.356759 0.356242 0.353365
"fitness1" -0.688869 0.688869 0.474541 1 1 1 32.6844 28.7311 34.0463 36.8907 40.3471 43.9336 30.5992 32.0396 26.9084 26.9233 25.5222 25.7752 26.8333 37.7511 26.4331 32.1069 26.5253 39.7648 28.7287 26.2682 31.5529 29.076 34.3246 27.0709 35.5351 35.7187 36.0146 32.4799 30.9411 49.2567 43.4475 39.1629 45.6262 29.8434 34.8288 31.1743 29.8539 51.3123 29.0353 27.0668 29.1778 29.7397 30.3713
"WB.CA" -0.213701 0.213701 0.0456683 0.0200884 0.0200884 0.000403544 0.997399 0.999828 0.998869 0.977709 0.991242 0.011591 0.954574 0.999212 0.979285 0.988657 0.00476622 0.0192471 0.997805 0.534919 0.00167682 0.868764 0.54966 0.965458 0.969319 0.114079 0.877418 0.998648 0.949259 0.996235 0.971905 0.96933 0.993699 0.755888 0.450742 0.00178713 0.00237716 0.21731 0.063356 0.449038 0.967587 0.99947 0.99967 0.0171789 0.991737 0.732602 0.987663 0.915491 0.637087
"WB.FA" 0.383957 0.383957 0.147423 -0.21486 0.21486 0.046165 0.00231 0.000411999 0.979693 0.11742 0.000241711 0.102506 0.272887 0.870411 0.908814 0.908241 0.999896 0.981594 0.637515 0.083129 0.795306 0.471254 0.999681 0.413391 0.783827 0.999845 0.117715 0.557683 0.0119231 0.214905 0.506311 0.237041 0.174232 0.533422 0.00197206 0.750579 0.526712 0.111282 0.739349 0.131069 0.162273 0.617079 0.36658 0.704388 0.36059 0.885657 0.485172 0.30996 0.626384
"WB.FH" 0.113892 0.113892 0.0129714 0.322524 0.322524 0.104022 0.000353474 0.000598684 7.18453e-05 0.0061794 0.00208713 0.00134793 0.0159601 0.00479646 0.00259212 0.00133237 4.44555e-05 0.0115384 0.00107798 0.0211645 0.000181584 0.0339586 0.0952884 0.000470177 0.0223145 0.0986883 0.00418152 0.000702072 0.0365224 0.000136411 0.016086 0.00278228 0.0617675 0.0629524 0.000591029 0.00834414 0.00872924 0.00828071 0.0259496 0.0015571 0.0483859 0.000404526 0.000830085 0.00621179 0.00616053 0.00297279 0.000307895 0.00423993 0.00639913
"WB.FW" -0.71793 0.71793 0.515424 0.575834 0.575834 0.331585 0.993655 0.0396293 0.998042 0.999967 0.999492 0.807861 0.000568319 0.987412 0.00166123 0.00413338 0.000210352 0.0123143 0.00535703 0.986927 0.00535703 0.942133 0.0791529 0.989816 0.00197624 0.00450247 0.573263 0.0102027 0.996612 0.000102049 0.958619 0.77737 0.902297 0.999614 0.00225441 0.635137 0.635454 0.984862 0.0672231 0.210664 0.994697 0.572907 0.626979 0.441324 0.256349 0.00687159 0.00261916 0.45424 0.554196
"WB.P" -0.0729348 0.0729348 0.00531948 0.549284 0.549284 0.301713 0.000188555 0.00177421 0.000320269 0.000191476 0.000239534 0.0624749 0.00012579 0.000369795 0.0011419 0.00217281 0.000178491 0.00240455 0.0024425 1.91794e-05 0.000316607 8.39736e-05 0.00179703 0.0833805 0.00434317 0.000135968 0.00711933 0.000760171 8.82138e-05 0.000299803 0.000816668 0.0111236 0.000428388 5.88152e-05 0.000200986 0.0018447 0.00201769 0.00031121 0.000871293 0.00697814 0.00130639 0.000395921 0.00165251 0.00208669 0.000117163 0.0016609 0.00115858 0.00212727 0.000881756
"WB.SD" 0.346206 0.346206 0.119858 -0.476446 0.476446 0.227 0.958886 0.938883 0.801465 0.354085 0.0170168 0.0962687 0.807246 0.844476 0.764868 0.836033 0.877079 0.817174 0.84279 0.326371 0.839403 0.52742 0.540479 0.452257 0.647674 0.877125 0.905077 0.927087 0.53474 0.602829 0.634211 0.433851 0.998214 0.862965 0.534494 0.233076 0.234656 0.160471 0.18831 0.685434 0.68943 0.881725 0.904906 0.208545 0.983507 0.670173 0.739995 0.736723 0.778362
"WB.SH" -0.295129 0.295129 0.0871011 0.365422 0.365422 0.133533 0.0512685 0.280386 0.392677 0.326463 0.119086 0.023222 0.995862 0.00680776 0.00060719 0.0139195 0.00151465 0.0501517 0.00190196 0.000149149 0.00190196 0.00151465 0.00827172 0.914266 0.559209 0.000262597 0.327636 0.547942 0.31056 0.000986461 0.994626 0.789827 0.99983 0.000149149 0.996939 0.608152 0.620868 0.00813116 0.657482 0.401969 0.566388 0.340898 0.000851474 0.626068 0.232877 0.123163 0.653187 0.120565 0.150197
