#ID, #TIME, #TIME_DB, #memberTime, #postionInDataBase, #memberNumber, #created, #ParetoRank, #distToRegOfInt, #fitness0, #fitness1, #scaled_WB.CA, #scaled_WB.SD, #scaled_WB.SH, #scaled_WB.FA, #scaled_WB.FH, #scaled_WB.FW, #scaled_WB.P, #WB.CA, #WB.SD, #WB.SH, #WB.FA, #WB.FH, #WB.FW, #WB.P, #AGdivTime, #AreaGain, #AreaGain_currentObjectives, #MEMBEROPTIMIZATIONFLAG, #MM_fit0, #MM_fit1, #MM_flowparam0, #MM_flowparam1, #MM_flowparam2, #MMdev_fit0, #MMdev_fit1, #MMdev_flowparam0, #MMdev_flowparam1, #MMdev_flowparam2, #MMexpImpr, #MetaModel, #NUOFMEMBEREXPIMPR, #TimeStamp, #UDP_Name, #VarianceExpImpr2ROI, #VarianceMMexpImpr, #cpuSecondsCreated6, #cpuSecondsUDP, #expImpr2ROI, #numbMembCreatedOfBest, #numberWhenCreated, #probOfFullfillROI, #probOfImpROI, #probOfImpr, #remainingProcesses, #secondsCreated6, #secondsUDP, #timeOfProcess0, #timeOfProcess1, #timeOptiOnMMofBest, #timeTraining, #cumulativeVolumeGain, #cumulativeVolumeGain_currentObjectives, #cumTimeTraining, #cumTimeOptiOnMM, #cumTimeUDP, #cumTimeOptiOnMMofBest, #fidelity, #pfitness0, #pfitness0_min, #pfitness0_max, #pfitness1, #pfitness1_min, #pfitness1_max, #paretoConverged, #paretoValid, #paretoValidFitness, #paretoValidFlowparam, #residualConverged, #residualValid, #residualValidFitness, #residualValidFlowparam, #maxConverged, #maxValid, #maxValidFitness, #maxValidFlowparam, #maxrefConverged, #maxrefValid, #maxrefValidFitness, #maxrefValidFlowparam
             31,         70.6641,          70.708,          6159.4,              42,              32,               6,               1,               0,        0.338553,         32.6844,        0.997399,        0.958886,       0.0512685,         0.00231,     0.000353474,        0.993655,     0.000188555,          89.883,         17.3422,         2.10254,       0.0692999,         2.00141,         1.99048,         10.0019,     4.18677e-06,       0.0271643,       0.0271643,             666,        0.327197,         32.2026,        0.327197,         32.2026,     0.000501241,      0.00280856,         1.48017,      0.00279766,         1.47443,     1.06047e-07,        0.126716,               0,            1000,     1.50607e+09,               0,               0,      0.00559179,         3019.17,         33889.4,               0,             933,              32,               1,               0,            0.97,               0,          328.74,          6159.4,         1.00726,         6158.39,            6.63,          322.05,         9.23179,         9.23179,          901.79,           174.5,          260708,          173.68,               0,        0.338553,               0,               1,         32.6844,               0,             inf,      -0.0505679,       -0.331566,      -0.0505679,      -0.0505679,     6.03827e+08,     3.36841e+09,     6.03827e+08,     6.03827e+08,        -4.85342,       -0.243595,        -4.85342,        -4.85342,      -0.0419289,       -0.064947,      -0.0419289,      -0.0419289, 
             32,          72.375,         72.4189,         5943.97,              41,              33,               6,               1,               0,        0.360589,         28.7311,        0.999828,        0.938883,        0.280386,     0.000411999,     0.000598684,       0.0396293,      0.00177421,         89.9923,         17.0221,         2.56077,         0.01236,         2.00239,        0.559444,         10.0177,     8.44302e-06,       0.0502929,       0.0502929,             666,        0.353431,         28.4151,        0.353431,         28.4151,     0.000501206,      0.00153136,        0.223462,      0.00152541,        0.222595,     1.00276e-07,       0.0827262,               0,            1000,     1.50608e+09,               0,               0,     9.57561e-05,          108.98,         32636.8,               0,             988,              33,               1,               0,               1,               0,           12.77,         5943.97,         1.00734,         5942.96,           12.76,     1.23457e+09,         9.28208,         9.28208,          901.79,          187.27,          266652,          186.44,               0,        0.360589,               0,               1,         28.7311,               0,             inf,      -0.0505679,       -0.331566,      -0.0505679,      -0.0505679,      6.0076e+08,     3.36676e+09,      6.0076e+08,      6.0076e+08,        -4.85342,       -0.243595,        -4.85342,        -4.85342,      -0.0419289,       -0.064947,      -0.0419289,      -0.0419289, 
             33,         74.0261,           74.07,         6525.36,              40,              34,               6,               1,               0,        0.336873,         34.0463,        0.998869,        0.801465,        0.392677,        0.979693,     7.18453e-05,        0.998042,     0.000320269,         89.9491,         14.8234,         2.78535,         29.3908,         2.00029,         1.99706,         10.0032,     7.91734e-07,      0.00517507,      0.00517507,             666,        0.329483,         34.2682,        0.329483,         34.2682,     0.000501071,       0.0126157,        0.656008,       0.0125668,        0.653462,     9.49926e-08,       0.0357696,               0,            1000,     1.50608e+09,               0,               0,       0.0143868,          102.55,         35946.9,               0,             905,              34,               1,               0,            0.72,               0,           11.02,         6525.36,         1.00791,         6524.35,           10.94,     1.23457e+09,         9.28726,         9.28726,          901.79,          198.29,          273177,          197.38,               0,        0.336873,               0,               1,         34.0463,               0,             inf,      -0.0505679,       -0.331566,      -0.0505679,      -0.0505679,     5.97879e+08,     3.36521e+09,     5.97879e+08,     5.97879e+08,        -4.85342,       -0.243595,        -4.85342,        -4.85342,      -0.0419289,       -0.064947,      -0.0419289,      -0.0419289, 
             48,         104.972,         106.989,          6451.7,              39,              50,               6,               1,               0,         0.32692,         36.8907,        0.977709,        0.354085,        0.326463,         0.11742,       0.0061794,        0.999967,     0.000191476,         88.9969,         7.66536,         2.65293,         3.52259,         2.02472,         1.99995,         10.0019,     2.76093e-06,       0.0178562,       0.0178562,             666,        0.324882,         35.5348,        0.324882,         35.5348,     0.000501908,      0.00247373,        0.384783,      0.00246413,         0.38329,     1.19494e-07,       0.0377354,               0,            1000,     1.50611e+09,               0,               0,     0.000153482,          140.13,         35220.8,               0,             974,              50,               1,               0,               1,               0,           15.74,          6451.7,         1.00805,         6450.69,           15.71,     1.23457e+09,         10.4534,         10.4534,         1181.67,          377.89,          391613,          376.64,               0,         0.32692,               0,               1,         36.8907,               0,             inf,      -0.0505679,       -0.324773,      -0.0505679,      -0.0505679,     5.69067e+08,     3.34548e+09,     5.69067e+08,     5.69067e+08,        -4.85342,       -0.218116,        -4.85342,        -4.85342,      -0.0419289,       -0.058154,      -0.0419289,      -0.0419289, 
             49,         106.764,         108.781,         6068.55,              38,              51,               6,               1,               0,        0.317395,         40.3471,        0.991242,       0.0170168,        0.119086,     0.000241711,      0.00208713,        0.999492,     0.000239534,         89.6059,         2.27227,         2.23817,      0.00725132,         2.00835,         1.99924,         10.0024,     3.21798e-06,       0.0195815,       0.0195815,             666,        0.307234,         39.0235,        0.307234,         39.0235,     0.000494453,      0.00701258,         1.23602,      0.00698537,         1.23123,     8.26659e-07,       0.0569724,               0,            1000,     1.50611e+09,               0,               0,      0.00251289,          141.89,           33301,               0,             943,              51,               1,               0,            0.97,               0,           16.47,         6068.55,          1.0083,         6067.54,           16.41,     1.23457e+09,          10.473,          10.473,         1181.67,          394.36,          397682,          393.05,               0,        0.317395,               0,               1,         40.3471,               0,             inf,      -0.0505679,       -0.317395,      -0.0505679,      -0.0505679,     5.67773e+08,     3.34198e+09,     5.67773e+08,     5.67773e+08,        -4.85342,       -0.190444,        -4.85342,        -4.85342,      -0.0419289,       -0.050776,      -0.0419289,      -0.0419289, 
             75,         151.808,         153.876,         5839.85,              37,              78,               6,               1,               0,        0.305582,         43.9336,        0.011591,       0.0962687,        0.023222,        0.102506,      0.00134793,        0.807861,       0.0624749,         45.5216,          3.5403,         2.04644,         3.07518,         2.00539,         1.71179,         10.6247,               0,               0,               0,             666,        0.285246,         38.4266,        0.285246,         38.4266,     0.000533629,        0.024968,         3.24375,       0.0248711,         3.23116,     1.45865e-05,        0.219806,               0,            1000,     1.50615e+09,               0,               0,       0.0369278,          121.16,         31812.1,               0,             943,              78,               1,               0,            0.92,               0,           10.71,         5839.85,         1.00939,         5838.84,           10.67,     1.23457e+09,         10.5155,         10.5155,            2058,          779.55,          559794,          777.07,               0,        0.305582,               0,               1,         43.9336,               0,             inf,      -0.0109431,       -0.305582,      -0.0109431,      -0.0109431,     4.30014e+08,     3.28215e+09,     4.30014e+08,     4.30014e+08,       -0.266703,       -0.146137,       -0.266703,       -0.266703,     -0.00230406,       -0.038963,     -0.00230406,     -0.00230406, 
             84,         167.722,          169.79,            6724,              36,              87,               6,               1,               0,        0.352139,         30.5992,        0.954574,        0.807246,        0.995862,        0.272887,       0.0159601,     0.000568319,      0.00012579,         87.9559,         14.9159,         3.99172,         8.18661,         2.06384,        0.500852,         10.0013,      2.1271e-06,       0.0143339,       0.0143339,             666,        0.357184,         27.1799,        0.357184,         27.1799,     0.000501904,       0.0192872,         2.53256,       0.0192124,         2.52273,     7.53149e-06,        0.173292,               0,            1000,     1.50616e+09,               0,               0,        0.120375,          159.46,         37261.8,               0,             915,              87,            0.94,               0,            0.69,               0,           14.71,         6724.01,         1.01246,         6722.99,           14.66,     1.23457e+09,         10.5347,         10.5347,          2453.4,          933.73,          617969,          930.62,               0,        0.352139,               0,               1,         30.5992,               0,             inf,      -0.0109431,       -0.305582,      -0.0109431,      -0.0109431,     3.95666e+08,      3.2579e+09,     3.95666e+08,     3.95666e+08,       -0.266703,       -0.146137,       -0.266703,       -0.266703,     -0.00230406,       -0.038963,     -0.00230406,     -0.00230406, 
             88,         174.937,         177.039,         6495.74,              35,              92,               6,               1,               0,        0.345189,         32.0396,        0.999212,        0.844476,      0.00680776,        0.870411,      0.00479646,        0.987412,     0.000369795,         89.9645,         15.5116,         2.01362,         26.1123,         2.01919,         1.98112,         10.0037,     3.86758e-07,      0.00251723,      0.00251723,             666,        0.330662,         36.0816,        0.330662,         36.0816,     0.000499214,       0.0200873,          2.7678,       0.0200094,         2.75706,     5.91625e-06,       0.0298553,               0,            1000,     1.50617e+09,               0,               0,      0.00509408,           145.7,         35783.1,               0,             938,              92,            0.94,               0,            0.46,               0,           12.79,         6495.74,         1.00779,         6494.73,           12.75,     1.23457e+09,         10.5413,         10.5413,          2453.4,         1015.96,          643835,         1012.64,               0,        0.345189,               0,               1,         32.0396,               0,             inf,      -0.0109431,       -0.305582,      -0.0109431,      -0.0109431,     3.82655e+08,     3.24872e+09,     3.82655e+08,     3.82655e+08,       -0.266703,       -0.146137,       -0.266703,       -0.266703,     -0.00230406,       -0.038963,     -0.00230406,     -0.00230406, 
             92,         181.709,         183.812,         5592.86,              34,              96,               6,               1,               0,        0.378033,         26.9084,        0.979285,        0.764868,      0.00060719,        0.908814,      0.00259212,      0.00166123,       0.0011419,         89.0678,         14.2379,         2.00121,         27.2644,         2.01037,        0.502492,         10.0114,      1.7585e-07,     0.000987387,     0.000987387,             666,        0.370802,         24.5417,        0.370802,         24.5417,     0.000499788,      0.00294227,        0.607067,      0.00293086,        0.604711,      1.6231e-06,        0.915115,               0,            1000,     1.50618e+09,               0,               0,        0.143142,          198.83,           30581,               0,             983,              96,               1,               0,               1,               0,           22.07,         5592.86,         1.00795,         5591.85,           22.05,     1.23457e+09,         10.5429,         10.5429,         2716.33,         1079.77,          667314,         1076.37,               0,        0.378033,               0,               1,         26.9084,               0,             inf,      -0.0109431,       -0.305582,      -0.0109431,      -0.0109431,     3.70776e+08,     3.24033e+09,     3.70776e+08,     3.70776e+08,       -0.266703,       -0.146137,       -0.266703,       -0.266703,     -0.00230406,       -0.038963,     -0.00230406,     -0.00230406, 
            102,         197.227,         206.365,         5798.65,              33,             110,               6,               1,               0,         0.37611,         26.9233,        0.988657,        0.836033,       0.0139195,        0.908241,      0.00133237,      0.00413338,      0.00217281,         89.4895,         15.3765,         2.02784,         27.2472,         2.00533,          0.5062,         10.0217,     7.18592e-08,     0.000417218,     1.23457e+09,             666,       0.0558565,         26.8786,       0.0558565,         26.8786,     0.000499837,       0.0353587,        0.216056,       0.0352215,        0.215218,     2.55103e-07,         4.00343,               0,            1000,     1.50625e+09,     1.23457e+09,               0,         4.96395,          130.43,         31503.4,               0,             926,             110,            0.96,               0,            0.85,               0,             7.4,         5798.65,         1.00719,         5797.64,            7.36,     1.23457e+09,         10.5459,         10.5455,         3112.01,         1246.79,          748713,         1242.01,               0,         0.37611,               0,               1,         26.9233,               0,             inf,      -0.0109431,       -0.305582,      -0.0109431,      -0.0109431,     3.45154e+08,     3.22224e+09,     3.45154e+08,     3.45154e+08,       -0.266703,       -0.146137,       -0.266703,       -0.266703,     -0.00230406,       -0.038963,     -0.00230406,     -0.00230406, 
